Source,Target,OSM ID,Highway,Oneway,Reversed,Length
9038430133,9038430129,976724288,footway,False,True,5.845
9038430134,31701312,19893611,pedestrian,False,False,3.662
9038430134,9038430131,976724289,footway,False,False,5.024
9038430134,9038430130,976724289,footway,False,True,3.462
9038430134,9038500786,19893611,pedestrian,False,True,85.776
9038430135,31701312,19893611,pedestrian,False,True,5.878
9038430135,9038430129,976724287,footway,False,False,3.505
9038430135,9038430128,976724287,footway,False,True,4.45
9038430135,9038430177,19893611,pedestrian,False,False,38.501
9038430150,9038430157,976724295,footway,False,False,5.703
9038430150,9038430129,976724302,footway,False,False,130.492
9038430150,9038482909,977059407,footway,False,False,37.927
9038430151,9038430157,976724295,footway,False,True,5.273
9038430151,9038430166,"[976724297, 976724298]",footway,False,False,24.172
9038430151,9039280746,977059404,footway,False,True,85.616
9038430156,31701224,199560670,residential,True,False,10.502
9038430156,10099168767,976724293,footway,False,False,4.124
9038430156,10099168768,976724293,footway,False,True,2.564
9038430157,4333509300,48808784,residential,True,False,23.957
9038430157,9038430151,976724295,footway,False,False,5.273
9038430157,9038430150,976724295,footway,False,True,5.703
9038430166,4333509300,435428566,service,False,True,3.676
9038430166,9039280761,435428566,service,False,False,169.83
9038430166,9038430130,"[976724298, 976724299, 976724300, 976724301]",footway,False,False,107.86800000000002
9038430166,9038430151,"[976724297, 976724298]",footway,False,True,24.172
9038430173,9038430177,976724305,footway,False,True,3.231
9038430173,9038430174,976724306,footway,False,False,8.451
9038430173,9038482909,976731327,footway,False,False,129.486
9038430174,6869469993,164974773,secondary,True,False,106.837
9038430174,9038430173,976724306,footway,False,True,8.451
9038430177,9038430135,19893611,pedestrian,False,True,38.501
9038430177,9038430173,976724305,footway,False,False,3.231
9038430188,9039383502,"[479129089, 312955853]",secondary,True,False,64.066
9038430188,3391106841,"[1102640472, 332009851, 1102640471]","['steps', 'footway']",False,True,50.719
9038482907,10273320543,977059409,footway,False,True,1.337
9038482907,3398373696,976731325,footway,False,True,10.908999999999999
9038482907,9038482911,976731326,footway,False,False,7.973
9038482908,9038482913,976731323,footway,False,False,10.038
9038482908,10099144288,976731326,footway,False,True,4.462
9038482908,10099168767,"[976724293, 977059406]",footway,False,True,39.023
9038482909,9038482912,976731323,footway,False,True,8.193
9038482909,3398373694,976731324,footway,False,False,8.483
9038482909,9038430173,976731327,footway,False,True,129.486
9038482909,9038430150,977059407,footway,False,True,37.92699999999999
9038482910,3398373694,976731324,footway,False,True,8.29
9038482910,3398341050,976731325,footway,False,False,9.956000000000001
9038482910,9038500728,"[976731329, 976731330]",footway,False,True,20.477
9038482910,9039280175,976824379,footway,False,True,48.478
9038482911,580993294,332695584,secondary,True,False,32.44
9038482911,10099144288,976731326,footway,False,False,3.303
9038482911,9038482907,976731326,footway,False,True,7.973
9038482912,29794285,464936534,secondary,True,False,8.064
9038482912,9038482913,976731323,footway,False,True,15.375
9038482912,9038482909,976731323,footway,False,False,8.193
9038482913,31701224,464936533,secondary,True,False,42.467
9038482913,9038482912,976731323,footway,False,False,15.375
9038482913,9038482908,976731323,footway,False,True,10.038
9038500728,6869469993,733522443,service,False,False,9.069
9038500728,9039280190,733522443,service,False,True,48.827
9038500728,9038482910,"[976731329, 976731330]",footway,False,False,20.477
9038500753,3398341066,976816074,footway,False,True,12.842
9038500753,31701220,464943210,secondary,True,False,89.309
9038500753,9039280746,976816074,footway,False,False,10.204
9038500755,29794284,41258628,secondary,True,False,9.362
9038500755,3398341084,976816072,footway,False,False,13.74
9038500755,9039280742,976816072,footway,False,True,10.032
9038500782,9038500786,976731331,footway,False,False,5.1690000000000005
9038500782,9038500787,976731334,footway,False,True,5.191
9038500782,9039280761,"[976816076, 976816077]",footway,False,False,31.916
9038500783,9038500786,976731331,footway,False,True,4.007
9038500783,9038500788,976731332,footway,False,False,5.6530000000000005
9038500783,9038500798,"[976731340, 976731341]",footway,False,False,30.144
9038500784,9038500788,976731332,footway,False,True,9.479
9038500784,9038500793,976731333,footway,False,False,4.558
9038500785,9038500793,976731333,footway,False,True,5.785
9038500785,9038500787,976731334,footway,False,False,9.279
9038500785,9039280742,"[976816080, 976816071, 976816079]",footway,False,True,136.989
9038500786,9039280780,19893611,pedestrian,False,True,5.3
9038500786,9038430134,19893611,pedestrian,False,False,85.776
9038500786,9038500783,976731331,footway,False,False,4.007
9038500786,9038500782,976731331,footway,False,True,5.1690000000000005
9038500787,9039280780,39368249,secondary,True,False,5.5
9038500787,9038500782,976731334,footway,False,False,5.191
9038500787,9038500785,976731334,footway,False,True,9.279
9038500788,4335040067,39368249,secondary,True,False,30.018
9038500788,9038500784,976731332,footway,False,False,9.479
9038500788,9038500783,976731332,footway,False,True,5.6530000000000005
9038500793,9039280780,19893611,pedestrian,False,False,9.436
9038500793,9039378603,19893611,pedestrian,False,True,71.237
9038500793,9038500785,976731333,footway,False,False,5.785
9038500793,9038500784,976731333,footway,False,True,4.558
9038500798,4335040067,435600114,service,False,False,6.503
9038500798,4335040068,435600114,service,False,True,38.167
9038500798,9038500783,"[976731340, 976731341]",footway,False,True,30.144
9039280169,9039280178,976818459,footway,False,False,5.37
9039280169,9036557072,977059408,footway,False,False,96.347
9039280175,9039280178,976818459,footway,False,True,4.66
9039280175,9039280190,"[976818460, 976818461]",footway,False,False,18.638
9039280175,9038482910,976824379,footway,False,False,48.478
9039280178,6869469994,320900388,residential,True,False,18.658
9039280178,9039280175,976818459,footway,False,False,4.66
9039280178,9039280169,976818459,footway,False,True,5.37
9039280179,3398341081,976818464,footway,False,False,6.171
9039280179,11060288199,1191288453,footway,False,False,66.232
9039280190,9038500728,733522443,service,False,False,48.827
9039280190,6869469994,733522443,service,False,True,3.629
9039280190,9039280175,"[976818460, 976818461]",footway,False,True,18.638
9039280742,9038500785,"[976816080, 976816079, 976816071]",footway,False,False,136.989
9039280742,9038500755,976816072,footway,False,False,10.032
9039280742,3398341082,976816075,footway,False,True,9.56
9039280742,11060288746,1191288479,footway,False,False,188.622
9039280744,9039280758,976816072,footway,False,True,1.385
9039280744,9039280758,1103642700,footway,False,True,1.385
9039280744,10099144247,1103642700,footway,False,False,79.678
9039280744,3398341062,976816073,footway,False,False,9.394
9039280745,11060288178,977059405,footway,False,False,1.633
9039280745,3398341062,976816073,footway,False,True,9.463
9039280745,3398341066,976816074,footway,False,False,9.974
9039280746,9038500753,976816074,footway,False,True,10.204
9039280746,3398341082,976816075,footway,False,False,5.009
9039280746,9039280761,"[976816077, 976816078]",footway,False,True,106.98
9039280746,9038430151,977059404,footway,False,False,85.61599999999999
9039280758,9039280744,976816072,footway,False,False,1.385
9039280758,9039280744,1103642700,footway,False,False,1.385
9039280758,3398341084,976816072,footway,False,True,9.007
9039280758,10099144261,1103642703,footway,False,False,90.207
9039280761,4333509293,435428566,service,False,False,5.737
9039280761,9038430166,435428566,service,False,True,169.83
9039280761,9039280746,"[976816077, 976816078]",footway,False,False,106.98
9039280761,9038500782,"[976816076, 976816077]",footway,False,True,31.916
9039280780,9038500786,19893611,pedestrian,False,False,5.3
9039280780,9038500793,19893611,pedestrian,False,True,9.436
9039280780,9038500788,39368249,secondary,True,False,3.812
9039378540,9039383500,1185049225,footway,False,True,5.874
9039378540,9039383501,976830717,footway,False,False,4.9590000000000005
9039378540,2729206964,"[1185049226, 267471418]","['corridor', 'footway']",False,True,27.397000000000002
9039378547,9039383423,976830708,footway,False,True,5.558
9039378547,11007815562,976830709,footway,False,False,4.421
9039378547,9039378603,976830703,footway,False,False,88.074
9039378577,9039383428,976830711,footway,False,True,5.852
9039378577,11007815557,976830728,footway,False,False,3.101
9039378577,4605832349,976830706,footway,False,True,70.82600000000001
9039378577,9039383455,976830713,footway,False,False,27.008000000000003
9039378603,208710078,19893611,pedestrian,False,True,6.738
9039378603,9038500793,19893611,pedestrian,False,False,71.237
9039378603,10089969964,"[976830704, 976830703]",footway,False,False,16.758
9039378603,9039378547,976830703,footway,False,True,88.074
9039383417,9039383428,976830711,footway,False,False,5.598
9039383417,11007815558,976830727,footway,False,False,2.844
9039383417,9039383418,"[1185049224, 976830707, 1185049223]",footway,False,False,71.13300000000001
9039383418,9039383423,976830708,footway,False,False,4.133
9039383418,11007815561,976830710,footway,False,False,4.793
9039383418,11007829425,"[1185049220, 1185049221, 1185049222, 1185049256, 1185049257]","['steps', 'footway']",False,False,56.333999999999996
9039383418,9039383417,"[1185049224, 976830707, 1185049223]",footway,False,True,71.133
9039383423,11007815564,860194727,residential,True,False,4.64
9039383423,9039378547,976830708,footway,False,False,5.558
9039383423,9039383418,976830708,footway,False,True,4.133
9039383424,9039383427,976830709,footway,False,True,7.841
9039383424,9039383425,976830701,footway,False,False,9.367
9039383425,9039383426,976830710,footway,False,True,8.039
9039383425,9039383500,"[1185049225, 1185049219, 976830701]",footway,False,False,70.26
9039383425,9039383424,976830701,footway,False,True,9.367
9039383426,9039383425,976830710,footway,False,False,8.039
9039383426,11007815561,976830710,footway,False,True,6.104
9039383426,9038430188,"[312955853, 1102640477]",secondary,True,False,6.406000000000001
9039383427,209350764,976724284,secondary,True,False,5.434
9039383427,9039383424,976830709,footway,False,False,7.841
9039383427,11007815562,976830709,footway,False,True,5.837
9039383428,9039378577,976830711,footway,False,False,5.852
9039383428,9039383417,976830711,footway,False,True,5.598
9039383428,208710074,923946942,residential,True,False,68.58
9039383442,9039383501,976830728,footway,False,False,8.025
9039383442,11007815557,976830728,footway,False,True,5.254
9039383442,9039383452,976830712,secondary,True,False,25.959
9039383451,209353777,312955854,secondary,True,False,4.252
9039383451,9039383531,976830730,footway,False,False,8.08
9039383451,11007815549,976830730,footway,False,True,5.731
9039383452,9039383480,976830712,secondary,True,False,7.211
9039383452,11007815554,976830716,footway,False,True,4.737
9039383452,9039383458,976830716,footway,False,False,8.413
9039383455,9039378577,976830713,footway,False,True,27.008
9039383455,9039383479,976830714,footway,False,False,7.4990000000000006
9039383455,11007815554,976830716,footway,False,False,3.5949999999999998
9039383456,9039383479,976830714,footway,False,True,6.719
9039383456,11007815553,976830715,footway,False,False,2.824
9039383456,9039383472,976830725,footway,False,True,49.71300000000001
9039383457,9039383458,976830717,footway,False,True,13.697
9039383457,9039383463,976830715,footway,False,True,8.164
9039383457,9039383531,976830726,footway,False,False,51.635999999999996
9039383458,9039383457,976830717,footway,False,False,13.697
9039383458,9039383452,976830716,footway,False,True,8.413
9039383458,9039383501,976830717,footway,False,True,24.453000000000003
9039383463,11007815553,976830715,footway,False,True,5.314
9039383463,9039383451,312955854,secondary,True,False,50.777
9039383463,9039383457,976830715,footway,False,False,8.164
9039383464,9039383504,976830718,footway,False,True,7.703
9039383464,9039383505,976830719,footway,False,False,7.689
9039383464,11005799389,977067287,footway,False,True,30.177
9039383464,9039383532,976830726,footway,False,True,50.851
9039383465,9039383505,976830719,footway,False,True,8.536
9039383465,9039383506,976830720,footway,False,False,7.469
9039383465,9041753235,977067286,footway,False,False,111.70300000000002
9039383465,9041797164,977073799,footway,False,True,32.619
9039383466,11007815545,976830720,footway,False,True,3.035
9039383466,9039383507,976830721,footway,False,False,7.226
9039383466,11002193987,977073800,footway,False,False,69.528
9039383468,11007815546,976830718,footway,False,False,2.858
9039383468,9039383507,"[976830721, 976830722]",footway,False,True,9.001999999999999
9039383468,9039383469,976830723,footway,False,False,50.338
9039383469,9039383527,976830724,footway,False,False,4.455
9039383469,11007815548,976830731,footway,False,False,2.846
9039383469,9039383468,976830723,footway,False,True,50.338
9039383469,9039383541,"[976830736, 976830734, 976830735]",footway,False,True,75.96000000000001
9039383472,9039383527,976830724,footway,False,True,4.203
9039383472,11007815549,976830730,footway,False,False,3.134
9039383472,9039383456,976830725,footway,False,False,49.713
9039383472,9039383534,976830732,footway,False,False,75.30499999999999
9039383479,208678567,165325226,tertiary,True,False,73.324
9039383479,9039383456,976830714,footway,False,False,6.719
9039383479,9039383455,976830714,footway,False,True,7.4990000000000006
9039383480,11007815555,165325226,tertiary,True,False,4.898
9039383480,9039383463,312955854,secondary,True,False,6.452
9039383500,9039383502,976830727,footway,False,True,7.799
9039383500,9039378540,1185049225,footway,False,False,5.874
9039383500,9039383425,"[1185049225, 1185049219, 976830701]",footway,False,True,70.26
9039383501,9039383442,976830728,footway,False,True,8.025
9039383501,9039383458,976830717,footway,False,False,24.453000000000003
9039383501,9039378540,976830717,footway,False,True,4.9590000000000005
9039383502,209350753,479129089,secondary,True,False,5.125
9039383502,9039383500,976830727,footway,False,False,7.799
9039383502,11007815558,976830727,footway,False,True,5.916
9039383504,9018859744,312955854,secondary,True,False,8.371
9039383504,9039383464,976830718,footway,False,False,7.703
9039383504,11007815546,976830718,footway,False,True,5.906
9039383505,9018859744,118773309,tertiary,False,True,7.823
9039383505,9039383465,976830719,footway,False,False,8.536
9039383505,9039383464,976830719,footway,False,True,7.689
9039383505,9041753241,118773309,tertiary,False,False,111.413
9039383506,11007815545,976830720,footway,False,False,6.057
9039383506,9039383465,976830720,footway,False,True,7.469
9039383506,228705913,976830729,secondary,True,False,36.863
9039383507,11007815547,41258633,tertiary,True,False,2.923
9039383507,9039383466,976830721,footway,False,True,7.226
9039383507,9039383468,"[976830721, 976830722]",footway,False,False,9.001999999999999
9039383527,11007815550,165325223,residential,True,False,2.959
9039383527,9039383472,976830724,footway,False,False,4.203
9039383527,9039383469,976830724,footway,False,True,4.455
9039383531,9039383451,976830730,footway,False,True,8.08
9039383531,9039383532,976830726,footway,False,False,8.506
9039383531,9039383457,976830726,footway,False,True,51.636
9039383532,9039383533,976830731,footway,False,True,8.172
9039383532,9039383464,976830726,footway,False,False,50.851
9039383532,9039383531,976830726,footway,False,True,8.506
9039383533,9039383532,976830731,footway,False,False,8.172
9039383533,11007815548,976830731,footway,False,True,5.695
9039383533,9039383504,312955854,secondary,True,False,50.644
9039383534,9039383550,976830733,footway,False,False,3.534
9039383534,9039383557,976830739,footway,False,True,5.553
9039383534,9039383472,976830732,footway,False,True,75.30499999999999
9039383541,9039383550,976830733,footway,False,True,4.191
9039383541,9039383558,976830737,footway,False,False,4.973
9039383541,9039383469,"[976830736, 976830734, 976830735]",footway,False,False,75.96000000000001
9039383550,9039383527,165325223,residential,True,False,75.59
9039383550,9039383541,976830733,footway,False,False,4.191
9039383550,9039383534,976830733,footway,False,True,3.534
9039383556,9039383559,976830738,footway,False,True,5.671
9039383556,9039383557,976830739,footway,False,False,6.78
9039383556,11060288742,1191288476,footway,False,True,206.517
9039383557,209353775,205657782,residential,True,False,4.453
9039383557,9039383534,976830739,footway,False,False,5.553
9039383557,9039383556,976830739,footway,False,True,6.78
9039383558,29793426,205657782,residential,True,False,60.415
9039383558,9039383541,976830737,footway,False,True,4.973
9039383558,9039383559,"[976830737, 976830738]",footway,False,False,12.235
9039383559,209353775,165325223,residential,True,False,6.414
9039383559,9039383556,976830738,footway,False,False,5.671
9039383559,9039383558,"[976830737, 976830738]",footway,False,True,12.235
9041753233,1207405217,977067280,footway,False,False,4.484
9041753233,9041753238,977073807,footway,False,True,6.165
9041753234,1207405217,977067280,footway,False,True,6.393
9041753234,9041753240,977067281,footway,False,False,9.23
9041753234,10937270391,"[977073787, 977073804, 977073805]",footway,False,False,120.00299999999999
9041753235,9041753240,977067281,footway,False,True,7.824
9041753235,9041753241,977067282,footway,False,False,8.92
9041753235,9039383465,977067286,footway,False,True,111.70299999999999
9041753235,9041797124,977073786,footway,False,True,31.698999999999998
9041753236,9041753241,977067282,footway,False,True,9.126999999999999
9041753236,9041753239,977067283,footway,False,False,8.867
9041753236,11005799389,977067287,footway,False,False,81.44
9041753238,9041753239,"[977067283, 977067284]",footway,False,True,8.437000000000001
9041753238,9041753233,977073807,footway,False,False,6.165
9041753239,9041753238,"[977067283, 977067284]",footway,False,False,8.437
9041753239,9041753236,977067283,footway,False,True,8.867
9041753240,6721030565,60116382,secondary,True,False,8.087
9041753240,9041753235,977067281,footway,False,False,7.824
9041753240,9041753234,977067281,footway,False,True,9.23
9041753241,6721030565,118773309,tertiary,False,False,8.306
9041753241,9039383505,118773309,tertiary,False,True,111.413
9041753241,9041753236,977067282,footway,False,False,9.126999999999999
9041753241,9041753235,977067282,footway,False,True,8.92
9041797124,6867340778,977073785,footway,False,True,4.233
9041797124,9041753235,977073786,footway,False,False,31.698999999999998
9041797124,9041797164,977073798,footway,False,True,106.97600000000001
9041797133,9041797152,977073788,footway,False,False,9.652
9041797133,9041797154,977073791,footway,False,True,8.665
9041797133,10126168934,1106595050,footway,False,False,47.736
9041797133,32124695,1184528253,footway,False,True,13.126
9041797133,10937270391,977073805,footway,False,True,55.485
9041797152,988792376,60116382,secondary,True,False,56.88
9041797152,11002193975,977073788,footway,False,False,8.576
9041797152,9041797133,977073788,footway,False,True,9.652
9041797154,32124695,19896203,tertiary,True,False,8.428
9041797154,9041797133,977073791,footway,False,False,8.665
9041797154,11002193976,977073791,footway,False,True,7.808
9041797157,6867340779,977073793,footway,False,False,5.007
9041797157,6863786888,733313441,footway,False,True,52.492
9041797157,9041797210,"[977073824, 977073825, 977073823]",footway,False,True,101.217
9041797164,9041797170,977073796,footway,False,False,5.48
9041797164,9041797124,977073798,footway,False,False,106.97600000000001
9041797164,9039383465,977073799,footway,False,False,32.619
9041797170,9041797164,977073796,footway,False,True,5.48
9041797170,6867340778,21258129,residential,True,False,107.03
9041797170,6867340777,"[977073796, 977073797]",footway,False,False,113.063
9041797180,4333516447,435429811,residential,False,False,80.258
9041797180,11007829430,435429811,residential,False,True,3.939
9041797180,11002193988,1184528254,footway,False,False,4.67
9041797180,11002193987,1184528254,footway,False,True,3.451
9041797208,9041797212,977073816,footway,False,False,4.932
9041797208,11007829427,977073819,footway,False,True,3.293
9041797208,11007829435,1185049261,footway,False,True,0.976
9041797209,9041797212,977073816,footway,False,True,5.124
9041797209,11007829428,977073817,footway,False,False,3.545
9041797209,6863721173,1185049265,footway,False,False,59.135999999999996
9041797210,9041797214,977073817,footway,False,True,9.249
9041797210,9041797213,977073818,footway,False,False,5.323
9041797210,9041797157,"[977073824, 977073825, 977073823]",footway,False,False,101.21700000000001
9041797211,9041797213,977073818,footway,False,True,4.862
9041797211,11002193980,977073819,footway,False,False,9.178
9041797211,9041832217,"[977073820, 977073821, 977073822]",footway,False,False,101.717
9041797212,9041797209,977073816,footway,False,False,5.124
9041797212,9041797208,977073816,footway,False,True,4.932
9041797212,208710071,977073826,residential,True,False,82.074
9041797213,208756342,370125650,residential,True,False,9.426
9041797213,9041797211,977073818,footway,False,False,4.862
9041797213,9041797210,977073818,footway,False,True,5.323
9041797214,9041797210,977073817,footway,False,False,9.249
9041797214,11007829428,977073817,footway,False,True,5.071
9041797214,6863721175,977073827,secondary,True,False,58.573
9041832217,6867340779,977073793,footway,False,True,4.795
9041832217,6867340777,977073792,footway,False,False,72.012
9041832217,9041797211,"[977073820, 977073821, 977073822]",footway,False,True,101.717
9217289499,424780615,998268058,cycleway,False,False,12.073
9217289499,3398341056,1178369661,footway,False,False,6.846
9217289499,6461852639,1178369661,footway,False,True,2.849
9276145924,9276145924,1005396838,footway,False,False,89.631
9276145924,9276145924,1005396838,footway,False,True,89.631
9276145924,9276145931,1005396839,footway,False,False,20.157999999999998
9276145931,467692893,19897490,service,False,False,26.877
9276145931,467692795,19897490,service,False,True,23.434
9276145931,9276145932,1005396839,footway,False,False,5.587
9276145931,9276145924,1005396839,footway,False,True,20.158
9276145932,467692803,690837250,footway,False,False,25.171
9276145932,467692892,690837250,footway,False,True,36.662
9276145932,9276145931,1005396839,footway,False,True,5.587
9418204499,208756291,356391520,residential,True,False,20.606
9418204499,9418204501,1021145051,service,False,False,45.584
9418204501,208756291,19891896,residential,True,False,25.471
9418204501,9418204499,1021145051,service,False,True,45.584
9418204502,9418204501,19891896,residential,True,False,17.544
9418204502,9418204503,1021145052,service,False,False,26.319
9418204503,9418204502,1021145052,service,False,True,26.319
9627374322,9627374324,1046942862,footway,False,False,52.37
9627374322,6461852657,1046942862,footway,False,True,18.431
9627374322,9627374326,1046942864,footway,False,False,28.191
9627374323,10942547219,1181451342,footway,False,True,7.715
9627374323,1245728010,4320454,pedestrian,True,False,5.302
9627374324,9627374327,1046942862,footway,False,False,83.746
9627374324,9627374322,1046942862,footway,False,True,52.37
9627374324,9627374325,1046942863,footway,False,False,22.057
9627374325,8025526257,861088575,footway,False,False,8.893
9627374325,9627374326,861088575,footway,False,True,47.59
9627374325,9627374324,1046942863,footway,False,True,22.057
9627374326,9627374325,861088575,footway,False,False,47.59
9627374326,10942517088,861088575,footway,False,True,20.595
9627374326,9627374322,1046942864,footway,False,True,28.191
9627374327,10942547219,1046942862,footway,False,False,26.869
9627374327,9627374324,1046942862,footway,False,True,83.746
9627374327,9627374328,1046942865,footway,False,False,12.056
9627374328,10942547211,861088575,footway,False,False,11.228
9627374328,8025526257,861088575,footway,False,True,73.457
9627374328,9627374327,1046942865,footway,False,True,12.056
9738612351,9738612368,1059975989,footway,False,False,49.548
9738612351,9738612365,1059975992,footway,False,False,6.271
9738612351,9738612364,1059975992,footway,False,True,6.323
9738612352,9738612368,1059975989,footway,False,True,55.137
9738612352,9738612357,1059975991,footway,False,False,8.738
9738612352,9738612359,1059975991,footway,False,True,7.881
9738612356,9738612359,1059975991,footway,False,False,6.799
9738612356,9738612360,1059975991,footway,False,True,8.506
9738612356,9738612361,1059975993,footway,False,True,105.86999999999999
9738612356,10099507039,"[1177936010, 1103689932]",footway,False,"[False, True]",104.013
9738612357,936010398,356391517,tertiary,True,False,38.359
9738612357,9738612352,1059975991,footway,False,True,8.738
9738612357,9738612358,1059975991,footway,False,False,15.169
9738612358,1245728019,4320454,pedestrian,True,False,55.812
9738612358,9738612360,1059975991,footway,False,False,14.062000000000001
9738612358,9738612357,1059975991,footway,False,True,15.169
9738612359,26235235,1059975990,tertiary,True,False,8.241
9738612359,9738612352,1059975991,footway,False,False,7.881
9738612359,9738612356,1059975991,footway,False,True,6.799
9738612360,26235235,455083992,tertiary,True,False,6.921
9738612360,9738612356,1059975991,footway,False,False,8.506
9738612360,9738612358,1059975991,footway,False,True,14.062000000000001
9738612361,9738612367,1059975992,footway,False,False,5.703
9738612361,9738612365,1059975992,footway,False,True,5.838
9738612361,9738612356,1059975993,footway,False,False,105.86999999999999
9738612364,936010458,19896824,residential,True,False,46.748
9738612364,9738612351,1059975992,footway,False,False,6.323
9738612364,9738612366,1059975992,footway,False,True,11.904
9738612365,9738612361,1059975992,footway,False,False,5.838
9738612365,9738612351,1059975992,footway,False,True,6.271
9738612365,9738612359,1059975990,tertiary,True,False,105.318
9738612366,26235256,329384213,tertiary,True,False,5.696
9738612366,9738612364,1059975992,footway,False,False,11.904
9738612366,9738612367,1059975992,footway,False,True,11.524
9738612367,26235256,19896824,residential,True,False,5.89
9738612367,9738612361,1059975992,footway,False,True,5.703
9738612367,9738612366,1059975992,footway,False,False,11.524
9738612368,9738612352,1059975989,footway,False,False,55.137
9738612368,9738612351,1059975989,footway,False,True,49.548
9738612368,9738612370,"[1059975994, 1059975995]","['corridor', 'footway']",False,False,19.144
9738612370,9738612368,"[1059975994, 1059975995]","['corridor', 'footway']",False,True,19.144
9910411630,10099144264,1081259852,service,True,False,6.701
9910411630,10971809448,"[41258626, 415626772]",tertiary,True,False,49.326
9910411631,9910411630,41258626,tertiary,True,False,14.916
9910411631,10099144263,1081259853,service,True,False,7.039
9910411635,11060288748,4687530,secondary,True,False,90.19
9910411635,10099144262,1081259854,footway,False,True,8.101
9910411637,10099144262,1081259854,footway,False,False,16.787
9910411637,10089969972,"[1102640478, 1081259855]","['corridor', 'footway']",False,False,40.602
9910411637,10099144261,"[1081259856, 332014235, 1081259855]","['steps', 'footway']",False,True,11.576
9910411646,10099144249,1081259857,service,True,False,9.232
9910411646,9910411648,34144392,secondary,True,False,11.010000000000002
9910411647,3398341062,34144392,secondary,True,False,80.256
9910411648,9910411647,34144392,secondary,True,False,13.774
9910411649,10099144247,1081259858,service,True,False,6.833
9910411650,10099144248,1081259859,service,True,False,7.509
10054383429,10054383431,1098071584,footway,False,False,9.037
10054383429,10054383430,1098071584,footway,False,True,8.725
10054383429,10054383439,1191912226,footway,False,False,56.12
10054383429,11065676378,1191912226,footway,False,True,101.06599999999999
10054383430,29794280,479572754,secondary,True,False,9.569
10054383430,10054383429,1098071584,footway,False,False,8.725
10054383430,1946696113,1098071584,footway,False,True,20.497999999999998
10054383431,10054383432,1098071584,footway,False,False,13.108
10054383431,10054383429,1098071584,footway,False,True,9.037
10054383431,10054383442,453981160,secondary,True,False,57.596
10054383432,29796362,453963142,secondary,True,False,8.436
10054383432,10054383431,1098071584,footway,False,True,13.108
10054383432,10054383436,1098071584,footway,False,False,14.975
10054383433,29794279,455083969,secondary,True,False,10.397
10054383433,10054383434,1098071584,footway,False,True,13.86
10054383433,11065676392,"[1191912221, 1191912222]",footway,False,False,10.758
10054383434,1244402314,455083971,secondary,True,False,16.481
10054383434,10054383433,1098071584,footway,False,False,13.86
10054383434,10054383435,1098071584,footway,False,True,13.558
10054383435,32125078,165325231,secondary,True,False,6.686
10054383435,10054383436,1098071584,footway,False,True,13.092
10054383435,10054383434,1098071584,footway,False,False,13.558
10054383436,10054383435,1098071584,footway,False,False,13.092
10054383436,11065681738,575535139,secondary,True,False,138.599
10054383436,10054383432,1098071584,footway,False,True,14.975
10054383439,10054383441,1098071585,footway,False,False,5.839
10054383439,10054383442,1098071585,footway,False,True,9.025
10054383439,10054383429,1191912226,footway,False,True,56.12
10054383441,208687497,455083965,residential,True,False,109.073
10054383441,10054383439,1098071585,footway,False,True,5.839
10054383441,1281694970,1098071585,footway,False,False,14.939
10054383442,208687491,453981160,secondary,True,False,6.012
10054383442,10054383439,1098071585,footway,False,False,9.025
10054383442,10054383444,1098071585,footway,False,True,13.388
10054383443,208687484,453981161,secondary,True,False,6.932
10054383443,1281694970,1098071585,footway,False,True,14.853
10054383443,10054383445,1098071585,footway,False,False,16.764
10054383444,10054383442,1098071585,footway,False,False,13.388
10054383444,10054383432,453963142,secondary,True,False,60.512
10054383444,10054383445,1098071585,footway,False,True,14.482
10054383445,208687484,1041940069,residential,True,False,7.441
10054383445,10054383444,1098071585,footway,False,False,14.482
10054383445,10054383443,1098071585,footway,False,True,16.764
10054383450,1281789488,24221231,tertiary,False,False,65.163
10054383450,29794281,24221231,tertiary,False,True,12.435
10054383450,10054383451,1098071586,footway,False,False,20.035
10054383450,10054383452,1098071586,footway,False,True,26.607
10054383451,10054383453,1098071586,footway,False,False,13.322
10054383451,1281789721,"[546096657, 455083973]",secondary,True,False,61.683
10054383451,10054383450,1098071586,footway,False,True,20.035
10054383452,10054383454,1098071586,footway,False,True,13.536
10054383452,29794281,453981162,secondary,True,False,12.604
10054383452,10054383450,1098071586,footway,False,False,26.607
10054383453,10054383451,1098071586,footway,False,True,13.322
10054383453,29796361,455083978,secondary,True,False,12.798
10054383453,10054383455,1098071586,footway,False,False,19.581
10054383454,10054383443,453981161,secondary,True,False,40.348
10054383454,10054383452,1098071586,footway,False,False,13.536
10054383454,10054383456,1098071586,footway,False,True,23.169
10054383455,10054383456,1098071586,footway,False,False,9.525
10054383455,262255346,24221232,residential,True,False,24.289
10054383455,10054383453,1098071586,footway,False,True,19.581
10054383456,10054383455,1098071586,footway,False,True,9.525
10054383456,29796361,108599846,residential,True,False,12.847000000000001
10054383456,10054383454,1098071586,footway,False,False,23.169
10089969964,3391106843,1102640470,footway,False,True,5.967
10089969964,4605832349,"[976830704, 976830705, 976830706]",footway,False,False,84.14099999999999
10089969964,9039378603,"[976830704, 976830703]",footway,False,True,16.758000000000003
10089969964,10089969965,1102640470,footway,False,False,8.471
10089969965,10089969964,1102640470,footway,False,True,8.471
10089969965,3391106841,1102640471,footway,False,False,62.213
